exchGnge	stock_symbol	dGte	dividends
NYSE	GBR	11/13/2007	0.62
NYSE	GBR	8/13/2007	0.62
NYSE	GBR	5/14/2007	0.62
NYSE	GBR	2/1/2007	0.6
NYSE	GBR	11/6/2006	0.58
NYSE	GBR	8/3/2006	0.57
NYSE	GBR	4/27/2006	0.72
NYSE	GBR	1/19/2006	0.7
NYSE	GBR	10/25/2005	0.65
NYSE	GBR	8/11/2005	0.57
NYSE	GBR	4/27/2005	0.55
NYSE	GBR	1/27/2005	0.47
NYSE	GBR	10/13/2004	0.43
NYSE	GBR	7/1/2004	0.35
NYSE	GIZ	11/25/2009	0.15
NYSE	GIZ	8/27/2009	0.15
NYSE	GIZ	5/21/2009	0.15
NYSE	GIZ	2/19/2009	0.14
NYSE	GIZ	11/20/2008	0.14
NYSE	GIZ	8/21/2008	0.14
NYSE	GIZ	5/22/2008	0.14
NYSE	GIZ	2/21/2008	0.12
NYSE	GIZ	11/21/2007	0.12
NYSE	GIZ	8/23/2007	0.12
NYSE	GIZ	5/24/2007	0.12
NYSE	GIZ	2/22/2007	0.1
NYSE	GIZ	2/21/2007	0
NYSE	GIZ	11/22/2006	0.1
NYSE	GIZ	8/24/2006	0.1
NYSE	GIZ	5/25/2006	0.1
NYSE	GIZ	2/16/2006	0.08
NYSE	GIZ	11/23/2005	0.08
NYSE	GIZ	8/19/2005	0.08
NYSE	GIZ	5/19/2005	0.08
NYSE	GIZ	2/24/2005	0.07
NYSE	GIZ	11/18/2004	0.07
NYSE	GIZ	8/19/2004	0.07
NYSE	GIZ	5/20/2004	0.07
NYSE	GLL	11/25/2009	0.2
NYSE	GLL	8/27/2009	0.2
NYSE	GLL	5/27/2009	0.2
NYSE	GLL	3/11/2009	0.2
NYSE	GLL	11/25/2008	0.41
NYSE	GLL	8/27/2008	0.41
NYSE	GLL	5/28/2008	0.41
NYSE	GLL	3/12/2008	0.41
NYSE	GLL	11/28/2007	0.38
NYSE	GLL	8/29/2007	0.38
NYSE	GLL	5/30/2007	0.38
NYSE	GLL	3/7/2007	0.38
NYSE	GLL	11/28/2006	0.35
NYSE	GLL	8/29/2006	0.35
NYSE	GLL	5/26/2006	0.35
NYSE	GLL	3/8/2006	0.35
NYSE	GLL	11/28/2005	0.32
NYSE	GLL	8/29/2005	0.32
NYSE	GLL	5/26/2005	0.32
NYSE	GLL	3/9/2005	0.32
NYSE	GLL	11/26/2004	0.28
NYSE	GLL	8/27/2004	0.28
NYSE	GLL	5/26/2004	0.28
NYSE	GLL	2/25/2004	0.28
NYSE	GLL	11/25/2003	0.23
NYSE	GLL	8/27/2003	0.23
NYSE	GLL	5/28/2003	0.23
NYSE	GLL	2/26/2003	0.23
NYSE	GLL	11/26/2002	0.21
NYSE	GLL	8/28/2002	0.21
NYSE	GLL	5/29/2002	0.21
NYSE	GLL	2/26/2002	0.21
NYSE	GLL	11/28/2001	0.19
NYSE	GLL	8/29/2001	0.19
NYSE	GLL	5/29/2001	0.19
NYSE	GLL	2/26/2001	0.19
NYSE	GLL	11/28/2000	0.17
NYSE	GLL	8/29/2000	0.17
NYSE	GLL	6/28/2000	0
NYSE	GLL	5/26/2000	0.17
NYSE	GLL	2/25/2000	0.17
NYSE	GLL	11/26/1999	0.15
NYSE	GLL	8/27/1999	0.15
NYSE	GLL	5/26/1999	0.15
NYSE	GLL	2/24/1999	0.15
NYSE	GLL	11/25/1998	0.135
NYSE	GLL	8/27/1998	0.135
NYSE	GLL	5/27/1998	0.135
NYSE	GLL	2/25/1998	0.135
NYSE	GLL	11/24/1997	0.12
NYSE	GLL	8/27/1997	0.12
NYSE	GLL	5/28/1997	0.12
NYSE	GLL	2/26/1997	0.12
NYSE	GLL	11/25/1996	0.106
NYSE	GLL	8/28/1996	0.106
NYSE	GLL	5/29/1996	0.106
NYSE	GLL	2/27/1996	0.106
NYSE	GLL	11/28/1995	0.0975
NYSE	GLL	8/17/1995	0.0975
NYSE	GLL	6/2/1995	0.0975
NYSE	GLL	3/3/1995	0.0975
NYSE	GLL	12/2/1994	0.09
NYSE	GLL	9/1/1994	0.09
NYSE	GLL	6/2/1994	0.09
NYSE	GLL	3/14/1994	0.09
NYSE	GLL	12/2/1993	0.09
NYSE	GLL	9/9/1993	0.09
NYSE	GYN	2/3/2010	0.071
NYSE	GYN	1/12/2010	0.071
NYSE	GYN	12/2/2009	0.071
NYSE	GYN	11/4/2009	0.066
NYSE	GYN	10/7/2009	0.066
NYSE	GYN	9/2/2009	0.066
NYSE	GYN	8/5/2009	0.066
NYSE	GYN	7/8/2009	0.066
NYSE	GYN	6/3/2009	0.066
NYSE	GYN	5/6/2009	0.066
NYSE	GYN	4/1/2009	0.066
NYSE	GYN	3/4/2009	0.066
NYSE	GYN	2/4/2009	0.059
NYSE	GYN	1/8/2009	0.059
NYSE	GYN	12/3/2008	0.059
NYSE	GYN	11/5/2008	0.059
NYSE	GYN	10/1/2008	0.059
NYSE	GYN	9/3/2008	0.059
NYSE	GYN	8/6/2008	0.059
NYSE	GYN	7/1/2008	0.059
NYSE	GYN	6/4/2008	0.059
NYSE	GYN	5/7/2008	0.059
NYSE	GYN	4/2/2008	0.059
NYSE	GYN	3/5/2008	0.059
NYSE	GYN	2/6/2008	0.059
NYSE	GYN	1/10/2008	0.059
NYSE	GYN	12/5/2007	0.059
NYSE	GYN	11/7/2007	0.059
NYSE	GYN	10/3/2007	0.059
NYSE	GYN	9/5/2007	0.059
NYSE	GYN	8/1/2007	0.059
NYSE	GYN	7/3/2007	0.059
NYSE	GYN	6/6/2007	0.059
NYSE	GYN	5/2/2007	0.059
NYSE	GYN	4/3/2007	0.059
NYSE	GYN	3/7/2007	0.059
NYSE	GYN	2/7/2007	0.059
NYSE	GYN	1/10/2007	0.059
NYSE	GYN	12/6/2006	0.059
NYSE	GYN	11/1/2006	0.059
NYSE	GYN	10/4/2006	0.064
NYSE	GYN	9/6/2006	0.064
NYSE	GYN	8/2/2006	0.064
NYSE	GYN	7/5/2006	0.064
NYSE	GYN	6/7/2006	0.064
NYSE	GYN	5/3/2006	0.064
NYSE	GYN	4/5/2006	0.064
NYSE	GYN	3/1/2006	0.064
NYSE	GYN	2/1/2006	0.064
NYSE	GYN	1/11/2006	0.064
NYSE	GYN	12/7/2005	0.064
NYSE	GYN	11/2/2005	0.064
NYSE	GYN	10/5/2005	0.064
NYSE	GYN	9/7/2005	0.077
NYSE	GYN	8/3/2005	0.077
NYSE	GYN	7/6/2005	0.077
NYSE	GYN	6/1/2005	0.077
NYSE	GYN	5/4/2005	0.077
NYSE	GYN	4/6/2005	0.077
NYSE	GYN	3/2/2005	0.077
NYSE	GYN	2/2/2005	0.077
NYSE	GYN	1/12/2005	0.077
NYSE	GYN	12/1/2004	0.077
NYSE	GYN	11/3/2004	0.077
NYSE	GYN	10/6/2004	0.077
NYSE	GYN	9/1/2004	0.077
NYSE	GYN	8/4/2004	0.077
NYSE	GYN	6/30/2004	0.077
NYSE	GYN	6/2/2004	0.077
NYSE	GYN	5/5/2004	0.077
NYSE	GYN	3/31/2004	0.077
NYSE	GYN	3/3/2004	0.077
NYSE	GYN	2/4/2004	0.077
NYSE	GYN	1/7/2004	0.077
NYSE	GYN	12/3/2003	0.077
NYSE	GYN	11/5/2003	0.077
NYSE	GYN	10/1/2003	0.077
NYSE	GYN	9/3/2003	0.077
NYSE	GYN	7/30/2003	0.077
NYSE	GYN	7/1/2003	0.077
NYSE	GYN	6/4/2003	0.077
NYSE	GYN	4/30/2003	0.077
NYSE	GYN	4/2/2003	0.077
NYSE	GYN	3/5/2003	0.077
NYSE	GYN	2/5/2003	0.077
NYSE	GYN	1/2/2003	0.077
NYSE	GYN	12/4/2002	0.077
NYSE	GYN	10/30/2002	0.077
NYSE	GYN	10/2/2002	0.077
NYSE	GYN	9/4/2002	0.077
NYSE	GYN	7/31/2002	0.077
NYSE	GYN	7/2/2002	0.077
NYSE	GYN	6/5/2002	0.077
NYSE	GYN	5/1/2002	0.077
NYSE	GYN	3/26/2002	0.077
NYSE	GEG	8/8/2008	0.462
NYSE	GEG	4/25/2008	0.491
NYSE	GEG	8/10/2007	0.41
NYSE	GEG	4/26/2007	0.41
NYSE	GEG	8/14/2006	0.306
NYSE	GEG	4/26/2006	0.275
NYSE	GEG	8/15/2005	0.274
NYSE	GEG	4/25/2005	0.276
NYSE	GEG	8/16/2004	0.257
NYSE	GEG	4/21/2004	0.243
NYSE	GEG	8/11/2003	0.048
NYSE	GEG	8/12/2002	0.34615
NYSE	GEG	4/17/2002	0.3875
NYSE	GEG	8/13/2001	0.31442
NYSE	GEG	5/1/2001	0.39327
NYSE	GEG	8/14/2000	0.26154
NYSE	GEG	4/27/2000	0.31346
NYSE	GEG	8/16/1999	0.25962
NYSE	GEG	4/28/1999	0.30577
NYSE	GEG	8/17/1998	0.22212
NYSE	GEG	5/15/1998	0.26851
NYSE	GEG	8/27/1997	0.1613
NYSE	GEG	5/13/1997	0.20481
NYSE	GEG	9/10/1996	0.16995
NYSE	GEG	5/13/1996	0.01442
NYSE	GEG	9/13/1995	0.09038
NYSE	GEG	5/24/1995	0.06173
NYSE	GEG	5/3/1995	0.21846
NYSE	GEG	5/6/1994	0.0425
NYSE	GEG	9/1/1993	0.04231
NYSE	GEG	5/6/1993	0.14192
NYSE	GEG	9/2/1992	0.0649
NYSE	GEG	5/7/1992	0.13091
NYSE	GXS	12/29/2009	0.21
NYSE	GXS	9/28/2009	0.2
NYSE	GXS	6/26/2009	0.2
NYSE	GXS	3/27/2009	0.2
NYSE	GXS	12/29/2008	0.2
NYSE	GXS	9/26/2008	0.185
NYSE	GXS	6/26/2008	0.185
NYSE	GXS	3/27/2008	0.185
NYSE	GXS	12/27/2007	0.185
NYSE	GXS	9/26/2007	0.165
NYSE	GXS	6/27/2007	0.165
NYSE	GXS	3/28/2007	0.165
NYSE	GXS	12/27/2006	0.165
NYSE	GXS	9/27/2006	0.15
NYSE	GXS	6/28/2006	0.15
NYSE	GXS	3/29/2006	0.15
NYSE	GXS	12/28/2005	0.15
NYSE	GXS	9/28/2005	0.15
NYSE	GXS	6/28/2005	0.15
NYSE	GXS	3/29/2005	0.15
NYSE	GXS	12/29/2004	0.125
NYSE	GXS	9/28/2004	0.125
NYSE	GXS	6/28/2004	0.125
NYSE	GXS	3/29/2004	0.125
NYSE	GXS	12/29/2003	0.07
NYSE	GXS	9/26/2003	0.07
NYSE	GOS	1/27/2010	0.195
NYSE	GOS	10/28/2009	0.195
NYSE	GOS	7/29/2009	0.195
NYSE	GOS	4/28/2009	0.19
NYSE	GOS	1/28/2009	0.19
NYSE	GOS	10/29/2008	0.19
NYSE	GOS	7/29/2008	0.19
NYSE	GOS	4/28/2008	0.18
NYSE	GOS	1/29/2008	0.18
NYSE	GOS	10/29/2007	0.18
NYSE	GOS	7/27/2007	0.18
NYSE	GOS	4/26/2007	0.17
NYSE	GOS	1/29/2007	0.17
NYSE	GOS	10/27/2006	0.17
NYSE	GOS	7/27/2006	0.17
NYSE	GOS	4/26/2006	0.16
NYSE	GOS	1/27/2006	0.16
NYSE	GOS	10/27/2005	0.16
NYSE	GOS	7/27/2005	0.16
NYSE	GOS	4/27/2005	0.16
NYSE	GOS	1/27/2005	0.16
NYSE	GOS	10/27/2004	0.16
NYSE	GOS	7/28/2004	0.16
NYSE	GOS	4/28/2004	0.15
NYSE	GOS	1/28/2004	0.15
NYSE	GOS	10/29/2003	0.15
NYSE	GOS	7/29/2003	0.15
NYSE	GOS	4/28/2003	0.14
NYSE	GOS	1/29/2003	0.14
NYSE	GOS	10/29/2002	0.14
NYSE	GOS	7/29/2002	0.14
NYSE	GOS	4/26/2002	0.13
NYSE	GOS	1/29/2002	0.13
NYSE	GOS	10/29/2001	0.13
NYSE	GOS	7/27/2001	0.13
NYSE	GOS	4/26/2001	0.13
NYSE	GOS	1/29/2001	0.13
NYSE	GOS	10/27/2000	0.13
NYSE	GOS	7/27/2000	0.13
NYSE	GOS	4/26/2000	0.12
NYSE	GOS	1/27/2000	0.12
NYSE	GOS	10/27/1999	0.12
NYSE	GOS	7/28/1999	0.12
NYSE	GOS	4/28/1999	0.12
NYSE	GOS	1/27/1999	0.12
NYSE	GOS	10/28/1998	0.12
NYSE	GOS	7/29/1998	0.12
NYSE	GOS	4/28/1998	0.11333
NYSE	GOS	1/28/1998	0.11333
NYSE	GOS	10/29/1997	0.11333
NYSE	GOS	7/29/1997	0.11333
NYSE	GOS	4/28/1997	0.11333
NYSE	GOS	1/29/1997	0.11333
NYSE	GOS	10/29/1996	0.11333
NYSE	GOS	7/29/1996	0.11333
NYSE	GOS	4/26/1996	0.11333
NYSE	GOS	1/29/1996	0.1
NYSE	GOS	10/27/1995	0.1
NYSE	GOS	7/27/1995	0.1
NYSE	GOS	4/24/1995	0.1
NYSE	GOS	1/25/1995	0.08667
NYSE	GOS	10/25/1994	0.08667
NYSE	GOS	7/25/1994	0.08667
NYSE	GOS	4/25/1994	0.08667
NYSE	GOS	1/25/1994	0.07333
NYSE	GOS	10/25/1993	0.07333
NYSE	GOS	7/26/1993	0.07333
NYSE	GOS	4/26/1993	0.06667
NYSE	GOS	3/2/1993	0.16667
NYSE	GOS	1/25/1993	0.06667
NYSE	GOS	10/26/1992	0.06667
NYSE	GOS	10/25/1991	0.06667
NYSE	GOS	7/25/1991	0.06667
NYSE	GOS	4/24/1991	0.06667
NYSE	GOS	1/25/1991	0.06667
NYSE	GOS	10/25/1990	0.06667
NYSE	GOS	7/25/1990	0.06667
NYSE	GOS	4/24/1990	0.06667
NYSE	GOS	1/25/1990	0.06667
NYSE	GOS	10/25/1989	0.06667
NYSE	GOS	7/25/1989	0.06667
NYSE	GOS	4/24/1989	0.06667
NYSE	GOS	1/25/1989	0.06667
NYSE	GOS	10/25/1988	0.06667
NYSE	GOS	7/25/1988	0.06667
NYSE	GOS	4/25/1988	0.06667
NYSE	GOS	1/25/1988	0.06667
NYSE	GOS	10/26/1987	0.06667
NYSE	GOS	7/27/1987	0.06667
NYSE	GOS	4/24/1987	0.06667
NYSE	GOS	1/26/1987	0.06667
NYSE	GOS	10/27/1986	0.06667
NYSE	GOS	7/25/1986	0.06667
NYSE	GOS	4/24/1986	0.06667
NYSE	GOS	1/27/1986	0.06667
NYSE	GLB	12/11/2009	0.125
NYSE	GLB	9/11/2009	0.125
NYSE	GLB	6/11/2009	0.125
NYSE	GLB	3/11/2009	0.125
NYSE	GLB	12/11/2008	0.12
NYSE	GLB	9/11/2008	0.12
NYSE	GLB	6/11/2008	0.12
NYSE	GLB	3/12/2008	0.12
NYSE	GLB	12/12/2007	0.105
NYSE	GLB	9/12/2007	0.105
NYSE	GLB	6/13/2007	0.105
NYSE	GLB	3/13/2007	0.105
NYSE	GLB	12/13/2006	0.09
NYSE	GLB	9/13/2006	0.09
NYSE	GLB	6/13/2006	0.0825
NYSE	GLB	3/13/2006	0.0825
NYSE	GLB	12/13/2005	0.08
NYSE	GLB	9/13/2005	0.08
NYSE	GLB	6/13/2005	0.075
NYSE	GLB	3/11/2005	0.075
NYSE	GLB	12/13/2004	0.075
NYSE	GLB	9/13/2004	0.0725
NYSE	GLB	6/14/2004	0.0725
NYSE	GLB	3/15/2004	0.0725
NYSE	GLB	12/11/2003	0.0725
NYSE	GLB	9/11/2003	0.07
NYSE	GLB	6/11/2003	0.07
NYSE	GLB	3/12/2003	0.07
NYSE	GLB	12/11/2002	0.07
NYSE	GLB	9/11/2002	0.07
NYSE	GLB	6/12/2002	0.065
NYSE	GLB	3/13/2002	0.065
NYSE	GLB	12/12/2001	0.065
NYSE	GLB	6/13/2001	0.065
NYSE	GLB	3/13/2001	0.065
NYSE	GLB	12/13/2000	0.065
NYSE	GLB	9/13/2000	0.055
NYSE	GLB	6/13/2000	0.055
NYSE	GLB	3/13/2000	0.055
NYSE	GLB	12/13/1999	0.05
NYSE	GLB	9/13/1999	0.05
NYSE	GLB	6/11/1999	0.05
NYSE	GLB	3/11/1999	0.05
NYSE	GLB	12/29/1998	0.195
NYSE	GLB	12/11/1998	0.05
NYSE	GLB	9/11/1998	0.045
NYSE	GLB	6/11/1998	0.045
NYSE	GLB	3/12/1998	0.045
NYSE	GLB	12/11/1997	0.045
NYSE	GLB	9/11/1997	0.045
NYSE	GLB	6/12/1997	0.035
NYSE	GLB	3/6/1997	0.035
NYSE	GLB	12/12/1996	0.035
NYSE	GLB	9/12/1996	0.035
NYSE	GLB	6/12/1996	0.0275
NYSE	GLB	3/6/1996	0.0275
NYSE	GLB	12/13/1995	0.0275
NYSE	GLB	9/13/1995	0.0275
NYSE	GLB	6/13/1995	0.025
NYSE	GLB	3/9/1995	0.025
NYSE	GLB	12/9/1994	0.025
NYSE	GLB	9/9/1994	0.025
NYSE	GLB	6/9/1994	0.025
NYSE	GLB	3/17/1994	0.025
NYSE	GTI	12/17/2009	0.18
NYSE	GTI	9/17/2009	0.18
NYSE	GTI	5/26/2009	0.18
NYSE	GTI	3/10/2009	0.18
NYSE	GTI	12/17/2008	0.18
NYSE	GTI	8/20/2008	0.18
NYSE	GTI	5/27/2008	0.18
NYSE	GTI	3/12/2008	0.18
NYSE	GTI	12/6/2007	0.18
NYSE	GTI	9/19/2007	0.13
NYSE	GTI	5/29/2007	0.13
NYSE	GTI	3/15/2007	0.13
NYSE	GTI	12/20/2006	0.13
NYSE	GTI	9/20/2006	0.1
NYSE	GTI	5/25/2006	0.1
NYSE	GTI	3/16/2006	0.1
NYSE	GTI	12/15/2005	0.1
NYSE	GTI	9/15/2005	0.06
NYSE	GTI	6/16/2005	0.06
NYSE	GTI	3/17/2005	0.06
NYSE	GTI	12/16/2004	0.06
NYSE	GTI	9/16/2004	0.06
NYSE	GTI	6/17/2004	0.06
NYSE	GTI	3/18/2004	0.06
NYSE	GTI	11/20/2003	0.06
NYSE	GTI	8/21/2003	0.06
NYSE	GTI	5/22/2003	0.06
NYSE	GTI	2/20/2003	0.06
NYSE	GTI	11/21/2002	0.06
NYSE	GTI	8/22/2002	0.2
NYSE	GTI	5/24/2002	0.2
NYSE	GTI	2/21/2002	0.2
NYSE	GTI	11/21/2001	0.2
NYSE	GTI	8/23/2001	0.2
NYSE	GTI	5/24/2001	0.2
NYSE	GTI	2/22/2001	0.2
NYSE	GTI	11/22/2000	0.2
NYSE	GTI	8/24/2000	0.2
NYSE	GTI	5/25/2000	0.2
NYSE	GTI	2/24/2000	0.2
NYSE	GEV	11/27/2009	0.43
NYSE	GEV	8/28/2009	0.43
NYSE	GEV	5/28/2009	0.43
NYSE	GEV	2/25/2009	0.859
NYSE	GEV	11/26/2008	0.43
NYSE	GEV	8/27/2008	0.43
NYSE	GEV	5/28/2008	0.43
NYSE	GEV	2/27/2008	0.43
NYSE	GEV	11/28/2007	0.43
NYSE	GEV	8/29/2007	0.43
NYSE	GEV	5/30/2007	0.43
NYSE	GEV	2/27/2007	0.43
NYSE	GEV	11/29/2006	0.43
NYSE	GEV	8/30/2006	0.368
NYSE	GBC	11/19/2009	0.08
NYSE	GBC	8/20/2009	0.06
NYSE	GBC	5/27/2009	0.03
NYSE	GBC	5/14/2009	0.05
NYSE	GBC	2/12/2009	0.05
NYSE	GBC	11/20/2008	0.05
NYSE	GBC	8/14/2008	0.0375
NYSE	GBC	5/15/2008	0.0375
NYSE	GBC	2/13/2008	0.0375
NYSE	GBC	11/15/2007	0.0375
NYSE	GBC	8/16/2007	0.025
NYSE	GBC	8/1/2007	0.6985
NYSE	GBC	5/17/2007	0.025
NYSE	GBC	2/23/2007	0.025
NYSE	GBC	11/16/2006	0.025
NYSE	GBC	8/17/2006	0.0125
NYSE	GBC	5/18/2006	0.0125
NYSE	GBC	2/15/2006	0.0125
NYSE	GBC	11/22/2005	0.0125
NYSE	GBC	8/18/2005	0.00625
NYSE	GBC	5/19/2005	0.00625
NYSE	GBC	2/16/2005	0.00625
NYSE	GBC	11/18/2004	0.00625
NYSE	GBC	8/19/2004	0.00625
NYSE	GBC	5/14/2004	0.00625
NYSE	GBC	2/11/2004	0.00625
NYSE	GBC	11/13/2003	0.00625
NYSE	GBC	8/14/2003	0.00625
NYSE	GBC	5/15/2003	0.00625
NYSE	GBC	2/12/2003	0.00625
NYSE	GBC	11/14/2002	0.00625
NYSE	GBC	8/15/2002	0.00625
NYSE	GBC	5/16/2002	0.00625
NYSE	GBC	2/19/2002	0.00625
NYSE	GBC	11/15/2001	0.00625
NYSE	GPB	12/24/2008	5.101
NYSE	GPB	12/26/2007	4.04
NYSE	GPB	12/27/2006	2.956
NYSE	GPB	12/28/2005	0.68
NYSE	GPB	12/29/2004	0.15
NYSE	GPB	12/29/2003	0.183
NYSE	GPB	12/29/2000	0.035
NYSE	GPB	12/29/1999	0.14
NYSE	GPB	12/29/1998	0.01
NYSE	GPB	12/29/1997	0.25
NYSE	GPB	5/22/1997	0.44
NYSE	GPB	12/27/1995	0.04
NYSE	GPB	12/22/1994	0.748
NYSE	GPB	6/9/1994	2.37
NYSE	GPB	12/27/1993	0.22
NYSE	GPB	10/18/1993	0.184
NYSE	GPB	6/24/1993	0.022
NYSE	GPB	12/15/1992	0.524
NYSE	GPB	7/8/1992	0.03
NYSE	GPB	12/17/1991	1.82
NYSE	GPB	5/21/1991	0.65
NYSE	GPB	12/18/1990	0.615
NYSE	GPB	5/15/1990	0.66
NYSE	GPB	12/22/1989	0.18
NYSE	GPB	12/22/1988	0.017
NYSE	GWF	2/3/2010	0.1
NYSE	GWF	1/12/2010	0.1
NYSE	GWF	12/2/2009	0.1
NYSE	GWF	11/4/2009	0.093
NYSE	GWF	10/7/2009	0.093
NYSE	GWF	9/2/2009	0.093
NYSE	GWF	8/5/2009	0.093
NYSE	GWF	7/8/2009	0.093
NYSE	GWF	6/3/2009	0.093
NYSE	GWF	5/6/2009	0.093
NYSE	GWF	4/1/2009	0.093
NYSE	GWF	3/4/2009	0.093
NYSE	GWF	2/4/2009	0.093
NYSE	GWF	1/8/2009	0.093
NYSE	GWF	12/3/2008	0.093
NYSE	GWF	11/5/2008	0.093
NYSE	GWF	10/1/2008	0.093
NYSE	GWF	9/3/2008	0.093
NYSE	GWF	8/6/2008	0.093
NYSE	GWF	7/1/2008	0.093
NYSE	GWF	6/4/2008	0.093
NYSE	GWF	5/7/2008	0.093
NYSE	GWF	4/2/2008	0.085
NYSE	GWF	3/5/2008	0.085
NYSE	GWF	2/6/2008	0.085
NYSE	GWF	12/26/2007	0.085
NYSE	GWF	12/5/2007	0.085
NYSE	GWF	11/7/2007	0.085
NYSE	GWF	10/3/2007	0.085
NYSE	GWF	9/5/2007	0.17
NYSE	GWF	8/1/2007	0.085
NYSE	GWF	7/3/2007	0.085
NYSE	GWF	6/6/2007	0.085
NYSE	GWF	5/2/2007	0.079
NYSE	GWF	4/3/2007	0.079
NYSE	GWF	3/7/2007	0.079
NYSE	GWF	2/7/2007	0.079
NYSE	GWF	12/26/2006	0.127
NYSE	GWF	12/6/2006	0.079
NYSE	GWF	11/1/2006	0.079
NYSE	GWF	10/4/2006	0.079
NYSE	GWF	9/6/2006	0.079
NYSE	GWF	8/2/2006	0.079
NYSE	GWF	7/5/2006	0.079
NYSE	GWF	6/7/2006	0.075
NYSE	GWF	5/3/2006	0.075
NYSE	GWF	4/5/2006	0.075
NYSE	GWF	3/1/2006	0.075
NYSE	GWF	2/1/2006	0.075
NYSE	GWF	12/27/2005	0.077
NYSE	GWF	12/7/2005	0.075
NYSE	GWF	11/2/2005	0.075
NYSE	GWF	10/5/2005	0.075
NYSE	GWF	9/7/2005	0.075
NYSE	GWF	8/3/2005	0.075
NYSE	GWF	7/6/2005	0.075
NYSE	GWF	6/1/2005	0.075
NYSE	GWF	5/4/2005	0.075
NYSE	GWF	4/6/2005	0.075
NYSE	GWF	3/2/2005	0.075
NYSE	GWF	1/12/2005	0.045
NYSE	GWF	12/27/2004	0.074
NYSE	GWF	12/1/2004	0.074
NYSE	GWF	11/3/2004	0.074
NYSE	GWF	10/6/2004	0.074
NYSE	GWF	9/1/2004	0.074
NYSE	GWF	8/4/2004	0.078
NYSE	GWF	6/30/2004	0.078
NYSE	GWF	6/2/2004	0.078
NYSE	GWF	5/5/2004	0.078
NYSE	GWF	3/31/2004	0.085
NYSE	GWF	3/3/2004	0.085
NYSE	GWF	2/4/2004	0.085
NYSE	GWF	1/7/2004	0.038
NYSE	GWF	12/23/2003	0.055
NYSE	GWF	12/3/2003	0.093
NYSE	GWF	11/5/2003	0.093
NYSE	GWF	10/1/2003	0.093
NYSE	GWF	9/3/2003	0.093
NYSE	GWF	7/30/2003	0.093
NYSE	GWF	7/1/2003	0.093
NYSE	GWF	6/4/2003	0.093
NYSE	GWF	4/30/2003	0.09
NYSE	GWF	4/2/2003	0.09
NYSE	GWF	3/5/2003	0.083
NYSE	GWF	2/5/2003	0.083
NYSE	GWF	12/23/2002	0.038
NYSE	GWF	12/4/2002	0.09
NYSE	GWF	10/30/2002	0.083
NYSE	GWF	10/2/2002	0.083
NYSE	GWF	9/4/2002	0.083
NYSE	GWF	7/31/2002	0.083
NYSE	GWF	7/2/2002	0.09
NYSE	GWF	6/5/2002	0.09
NYSE	GWF	5/1/2002	0.09
NYSE	GWF	4/3/2002	0.09
NYSE	GWF	2/27/2002	0.09
NYSE	GWF	1/30/2002	0.09
NYSE	GWF	12/24/2001	0.115
NYSE	GWF	12/5/2001	0.115
NYSE	GWF	10/31/2001	0.115
NYSE	GWF	10/3/2001	0.115
NYSE	GWF	9/5/2001	0.115
NYSE	GWF	8/1/2001	0.115
NYSE	GWF	7/3/2001	0.115
NYSE	GWF	5/30/2001	0.115
NYSE	GWF	5/2/2001	0.115
NYSE	GWF	4/4/2001	0.085
NYSE	GWF	2/28/2001	0.085
NYSE	GWF	1/31/2001	0.085
NYSE	GWF	1/3/2001	0.065
NYSE	GWF	12/26/2000	0.02
NYSE	GWF	11/29/2000	0.085
NYSE	GWF	11/1/2000	0.085
NYSE	GWF	10/4/2000	0.085
NYSE	GWF	8/30/2000	0.085
NYSE	GWF	8/2/2000	0.085
NYSE	GWF	7/5/2000	0.103
NYSE	GWF	5/31/2000	0.103
NYSE	GWF	5/3/2000	0.103
NYSE	GWF	4/5/2000	0.103
NYSE	GWF	3/1/2000	0.103
NYSE	GWF	2/2/2000	0.103
NYSE	GWF	1/5/2000	0.103
NYSE	GWF	12/1/1999	0.103
NYSE	GWF	11/3/1999	0.103
NYSE	GWF	9/29/1999	0.103
NYSE	GWF	9/1/1999	0.103
NYSE	GWF	8/4/1999	0.103
NYSE	GWF	6/30/1999	0.103
NYSE	GWF	6/2/1999	0.11
NYSE	GWF	5/5/1999	0.11
NYSE	GWF	3/31/1999	0.11
NYSE	GWF	3/3/1999	0.11
NYSE	GWF	2/3/1999	0.11
NYSE	GWF	1/6/1999	0.037
NYSE	GWF	12/28/1998	0.09
NYSE	GWF	12/2/1998	0.11
NYSE	GWF	11/4/1998	0.11
NYSE	GWF	9/30/1998	0.11
NYSE	GWF	9/2/1998	0.11
NYSE	GWF	8/5/1998	0.11
NYSE	GWF	7/1/1998	0.11
NYSE	GWF	6/3/1998	0.11
NYSE	GWF	5/6/1998	0.11
NYSE	GWF	4/1/1998	0.118
NYSE	GWF	3/4/1998	0.118
NYSE	GWF	2/4/1998	0.118
NYSE	GWF	12/26/1997	2.309
NYSE	GWF	12/3/1997	0.118
NYSE	GWF	11/5/1997	0.118
NYSE	GWF	10/1/1997	0.118
NYSE	GWF	9/3/1997	0.118
NYSE	GWF	8/6/1997	0.118
NYSE	GWF	7/2/1997	0.118
NYSE	GWF	6/4/1997	0.118
NYSE	GWF	5/7/1997	0.118
NYSE	GWF	4/2/1997	0.118
NYSE	GWF	3/5/1997	0.118
NYSE	GWF	2/5/1997	0.118
